%# iteration evaluations sigma axisratio fitness_of(bestever best median worst) mindii idxmaxSD maxSD idxminSD minSD (randomSeed=1430589956470, Sat May 02 14:05:56 EDT 2015)

76 760 9.284223093403183 2.5062499058858987 -16.06643366566827 -9.305139171044953 7.833251226030367 30.85646385989968 0.4731737742505465 6 9.237020606654328 3 5.393749602318793
77 770 10.417185076430286 2.528515926238835 -16.06643366566827 -1.2299127839973316 7.466593604438181 25.328573213975695 0.4661462220493046 6 10.15905210024537 3 6.177901136183648
78 780 11.308972969529007 2.516618914858623 -16.06643366566827 -1.7320831445152862 8.512437101113541 27.632888583621387 0.4633681022330535 6 11.076685788866172 3 6.941282312173191
79 790 11.984955691966983 2.512432643266987 -17.762497755734405 -17.762497755734405 9.79982103818286 16.436055778384063 0.4631784366748016 6 11.698053738739482 3 7.463159142811479
80 800 12.671546186627463 2.5025126016865658 -17.762497755734405 0.23566979369295638 10.874473803715198 34.28116545843865 0.46012442313762975 6 12.473182229861623 3 7.990273146108831
81 810 12.610586434650319 2.6298559621397377 -17.762497755734405 4.514238277627982 17.887785039882544 39.892657124984765 0.45152527019667965 6 12.560047973702147 3 7.830557766212343
82 820 12.735344967215378 2.6786565870021453 -17.762497755734405 -3.052902997894762 12.650087653925702 29.5526022286256 0.44333511532223324 6 12.579779098613967 3 8.085732759956034
1 10 43.776455670249106 1.0 2.4407399621725183 2.4407399621725183 36.95881774458565 57.639026275654686 1.0 3 43.3081960689194 4 42.795980130895174
83 830 10.900642190202344 2.702170437997863 -17.762497755734405 -2.2073268615030877 13.520145870033275 48.94222457182027 0.4341481735555135 6 10.572400510001248 3 6.930377407787093
2 20 40.71249085495126 1.0309200317398368 -4.518071069764098 -4.518071069764098 44.47516246552044 69.66234952806623 0.9764849954895249 1 40.60380912760094 7 39.06325493692696
84 840 10.517852861883542 2.694437559711733 -17.762497755734405 7.783335517076136 11.821739857866174 28.06052238877559 0.4266095733480854 6 10.327692582154471 3 6.579380925629105
85 850 10.928636131284808 2.863680318807324 -17.762497755734405 -9.389314870070443 12.008729432123488 30.076240647044003 0.4171354322151367 6 10.953672398467976 3 6.757835983247792
3 30 40.88655254428249 1.071204475792309 -4.518071069764098 35.50027259337393 44.839496557698176 57.301826394427444 0.9540828440262454 1 40.433830595398405 7 38.68750070941667
86 860 10.798357309045455 3.023540968072648 -17.762497755734405 -16.64482124482712 10.378534916405947 14.768802305179868 0.414547007689463 6 10.758814301104952 3 6.5413221235322
4 40 39.01184232075675 1.1221410094295898 -4.518071069764098 21.349801673842414 38.02653236049575 54.40932516149188 0.9325424122682004 1 39.29608701864599 7 36.4238239437854
87 870 10.355437770670855 3.0888701586177847 -17.762497755734405 4.091218534923566 14.140821490983402 40.14716648353799 0.40876411633865045 6 10.305225590112242 3 6.206842237322439
88 880 10.067250539178605 3.136369423536362 -23.79601494936089 -23.79601494936089 13.814248000284422 45.06368607464237 0.4012441835343575 6 9.954958176811562 3 5.940355699647052
5 50 33.96855699356841 1.1641058909683706 -15.82519157095225 -15.82519157095225 31.676540227944955 54.82917604138425 0.9128714918232681 1 34.06963951254751 7 31.200037512406176
89 890 9.485193697685476 3.1041620200825313 -23.79601494936089 1.2672146216171143 8.213628319855644 42.40216296097448 0.3998010978601613 6 9.528167869685868 3 5.532405213999716
6 60 30.804808431446506 1.1907270820237021 -15.82519157095225 5.699017150156816 38.023395742695506 64.36257835812833 0.8929661463080788 1 30.633571106567864 7 27.921196684591035
90 900 9.64573995000463 3.190527451744356 -23.79601494936089 -14.004531666165423 14.367107702073284 56.6843618056011 0.3981893520650788 6 9.640654606574843 3 5.6084279050545405
91 910 9.573042489264353 3.2041066960670648 -23.79601494936089 -13.693495332130137 9.068425483338679 16.134042864192388 0.3994117119633677 6 9.448172462046813 3 5.589275249256363
7 70 26.46865604424038 1.1903240870756104 -15.82519157095225 4.92976137786696 33.787774930875486 37.8682771491989 0.8762962736301422 1 25.77362936496907 7 23.582633771850738
92 920 9.58137993143797 3.1279619350621233 -23.79601494936089 -8.5491841599211 11.600383129789389 21.814690956185462 0.4036676072089106 6 9.395099554654 3 5.5917514321806845
8 80 23.84066478528026 1.1913595066785978 -15.82519157095225 11.404091885193669 41.02480162902832 58.88650136904747 0.8597529248633313 1 23.025377256884916 7 20.934769571153126
93 930 8.468629057524291 3.0087144916398247 -23.79601494936089 -5.40529481294346 4.032296116110036 39.42310721161075 0.41148189037672755 6 8.231441607017342 3 4.888201623421048
9 90 20.828075623330037 1.201301651758185 -15.82519157095225 21.127023555531633 30.345979178146784 40.77253222944739 0.8437019977677059 1 19.790833538311844 4 18.042942701171924
94 940 7.954741439445355 3.0172639741125993 -23.79601494936089 -11.989729978876518 11.461554394862933 32.353023310592775 0.404784411925825 6 7.749459012467509 3 4.544990655749877
10 100 19.664876663634683 1.2052082482655953 -15.82519157095225 -10.807672524622696 23.068555869044854 50.08104429184762 0.8294704373878318 1 18.300844780099826 7 16.91527218908195
95 950 7.500146341305389 3.049283421426627 -23.79601494936089 1.5658558245055403 14.056252388230632 27.527619920756628 0.4050239092583331 6 7.1896196138417245 3 4.293197135300269
96 960 6.965279953759978 3.0565964033967 -23.79601494936089 4.151831644885522 14.456750202312247 46.04846295634066 0.3981855868748491 6 6.611228869436808 3 3.938052044848137
11 110 18.035030294743258 1.201903729497665 -15.82519157095225 10.195693105991978 26.139758638564228 57.31355272620864 0.8197249769207271 1 16.665325408115155 7 15.252204402408731
97 970 7.345567999795702 2.9630491526463176 -23.79601494936089 -2.1120397034263085 12.672435582087875 26.9275583354116 0.408507197813742 6 6.84530454052676 3 4.172388593451573
12 120 17.343980794285425 1.2111831719498152 -15.82519157095225 0.09381703763599347 21.96117326235372 33.41021108210412 0.805070011539829 1 15.851849170646643 6 14.77450661153792
98 980 6.9274518864762475 2.815242239614652 -23.79601494936089 -15.731610376092554 10.305681890545568 17.703785850749803 0.42770962657674005 6 6.345708723768102 3 3.934989147589986
13 130 16.5177269375996 1.2012170335886325 -15.82519157095225 1.7621279148309483 25.650365376079225 58.039622350000876 0.7962005342681797 1 15.08172557417517 6 13.82753310564518
99 990 7.242553699118667 2.7884719466628423 -23.79601494936089 -10.458235519244493 7.960377648809747 16.631569014256883 0.42323310559175764 6 6.50210896435023 3 4.140056427306716
14 140 14.61757322104957 1.2639507620947887 -18.42044061345485 -18.42044061345485 15.455263906126191 23.82756762222066 0.7798874010905743 1 13.116499881675841 6 12.015665597254616
100 1000 7.116326650288698 2.76012841645845 -23.79601494936089 -23.661362109286337 9.905166939297612 20.05256459239689 0.42525416615418427 6 6.3212666691167945 3 4.059648383244957
15 150 14.958172022038234 1.260743959523685 -18.42044061345485 -3.945425961735584 15.804220162042817 34.552209339478935 0.7696104927668204 5 13.609427059299376 6 12.44529114473793
